"PVWatts Hourly PV Performance Data"
"Requested Location","33027, USA"
"Location","Lat, Lng: 25.97, -80.34"
"Latitude (DD)","25.97"
"Longitude (DD)","-80.34"
"Elevation (m)","3"
"DC System Size (kW)","259.2"
"Module Type","Premium"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","7"
"Array Azimuth (deg)","127.12"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1"
"Inverter Efficiency (%)","97"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","Yes (0.7)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","13","23","0","0","18","4","0.14","0","18","0","0"
"11","14","0","0","0","18","3.7","0.14","0","18","0","0"
"11","14","1","0","0","17","3.4","0.14","0","17","0","0"
"11","14","2","0","0","17","3.1","0.14","0","17","0","0"
"11","14","3","0","0","17","2.9","0.14","0","17","0","0"
"11","14","4","0","0","17","2.8","0.14","0","17","0","0"
"11","14","5","0","0","17","2.7","0.14","0","17","0","0"
"11","14","6","0","0","17","2.8","0.14","0","17","0","0"
"11","14","7","561","40","18","2.9","0.14","212.208","22.125","41362.574","39068.794"
"11","14","8","781","61","19","2.9","0.14","463.665","28.015","101947.763","98118.868"
"11","14","9","879","73","20","3.1","0.14","654.188","32.412","142499.3","137642.905"
"11","14","10","924","81","21","3.4","0.14","780.25","35.171","167230.777","161747.732"
"11","14","11","944","86","22","3.5","0.14","837.135","36.999","177563.557","171818.699"
"11","14","12","942","88","23","3.6","0.14","816.443","37.44","172771.037","167147.612"
"11","14","13","915","89","24","3.7","0.14","723.452","36.608","153849.323","148705.34"
"11","14","14","860","86","24","3.6","0.14","566.981","34.031","122100.08","117760.563"
"11","14","15","758","76","24","3.3","0.14","365.538","30.615","75564.46","72404.068"
"11","14","16","574","51","23","2.7","0.14","149.334","25.658","24973.662","23095.146"
"11","14","17","0","0","22","2.3","0.14","0","0","0","0"
"11","14","18","0","0","22","2.3","0.14","0","22","0","0"
"11","14","19","0","0","22","2.3","0.14","0","22","0","0"
"11","14","20","0","0","21","2.3","0.14","0","21","0","0"
"11","14","21","0","0","21","2.3","0.14","0","21","0","0"
"11","14","22","0","0","20","2.3","0.14","0","20","0","0"
"11","14","23","0","0","20","2.3","0.14","0","20","0","0"
"11","15","0","0","0","20","2.3","0.14","0","20","0","0"
"11","15","1","0","0","19","2.3","0.14","0","19","0","0"
"11","15","2","0","0","19","2.5","0.14","0","19","0","0"
"11","15","3","0","0","19","2.6","0.14","0","19","0","0"
"11","15","4","0","0","18","2.8","0.14","0","18","0","0"
"11","15","5","0","0","18","2.9","0.14","0","18","0","0"
"11","15","6","0","0","18","3.1","0.14","0","18","0","0"
"11","15","7","533","42","19","3.4","0.14","206.208","22.694","40029.977","37769.963"
"11","15","8","761","66","20","3.3","0.14","456.959","28.315","100230.245","96444.868"
"11","15","9","861","79","21","2.9","0.14","648.772","33.73","140580.3","135772.528"
"11","15","10","917","85","22","2.5","0.14","776.596","38.438","164421.42","159009.56"
"11","15","11","934","91","23","2.3","0.14","831.915","41.317","173592.945","167948.696"
"11","15","12","932","93","24","2.1","0.14","811.56","42.624","168379.702","162867.546"
"11","15","13","901","95","24","2.1","0.14","717.927","40.481","150416.819","145359.809"
"11","15","14","848","90","25","2.1","0.14","562.069","37.917","119236.712","114969.747"
"11","15","15","748","78","24","2.1","0.14","362.523","32.121","74451.9","71319.698"
"11","15","16","548","54","23","2.1","0.14","147.142","25.943","24734.248","22861.799"
"11","15","17","0","0","22","2.2","0.14","0","0","0","0"
"11","15","18","0","0","22","2.4","0.14","0","22","0","0"
"11","15","19","0","0","22","2.5","0.14","0","22","0","0"
"11","15","20","0","0","21","2.6","0.14","0","21","0","0"
"11","15","21","0","0","21","2.6","0.14","0","21","0","0"
"11","15","22","0","0","21","2.7","0.14","0","21","0","0"
"11","15","23","0","0","20","2.6","0.14","0","20","0","0"
"11","16","0","0","0","20","2.6","0.14","0","20","0","0"
"11","16","1","0","0","20","2.5","0.14","0","20","0","0"
"11","16","2","0","0","20","2.4","0.14","0","20","0","0"
"11","16","3","0","0","20","2.4","0.14","0","20","0","0"
"11","16","4","0","0","19","2.6","0.14","0","19","0","0"
"11","16","5","0","0","19","3","0.14","0","19","0","0"
"11","16","6","0","0","19","3.5","0.14","0","19","0","0"
"11","16","7","483","45","20","4","0.14","193.8","23.172","37480.995","35285.567"
"11","16","8","139","149","21","4","0.14","233.052","24.822","50273.746","47754.173"
"11","16","9","83","228","22","3.8","0.14","296.894","27.024","63384.165","60532.399"
"11","16","10","36","263","23","3.5","0.14","304.276","28.384","63928.057","61062.51"
"11","16","11","860","120","24","3.2","0.14","804.626","39.114","169058.069","163528.724"
"11","16","12","853","124","24","3","0.14","783.277","39.245","164348.027","158938.026"
"11","16","13","854","108","25","2.9","0.14","697.442","38.827","146905.402","141937.365"
"11","16","14","788","105","25","2.8","0.14","543.433","35.951","115967.281","111783.157"
"11","16","15","678","91","25","2.5","0.14","347.722","32.219","71364.339","68310.37"
"11","16","16","101","77","24","2.3","0.14","94.119","25.977","18172.435","16466.25"
"11","16","17","0","0","23","2.4","0.14","0","0","0","0"
"11","16","18","0","0","23","2.8","0.14","0","23","0","0"
"11","16","19","0","0","23","3","0.15","0","23","0","0"
"11","16","20","0","0","22","2.9","0.15","0","22","0","0"
"11","16","21","0","0","22","2.8","0.15","0","22","0","0"
"11","16","22","0","0","22","2.6","0.15","0","22","0","0"
"11","16","23","0","0","22","2.5","0.15","0","22","0","0"
"11","17","0","0","0","21","2.4","0.15","0","21","0","0"
"11","17","1","0","0","21","2.4","0.15","0","21","0","0"
"11","17","2","0","0","21","2.4","0.15","0","21","0","0"
"11","17","3","0","0","21","2.4","0.15","0","21","0","0"
"11","17","4","0","0","21","2.5","0.15","0","21","0","0"
"11","17","5","0","0","21","2.5","0.15","0","21","0","0"
"11","17","6","0","0","21","2.8","0.15","0","21","0","0"
"11","17","7","476","43","21","3.1","0.15","188.388","24.538","36057.524","33898.164"
"11","17","8","0","99","22","3.1","0.15","102.767","23.938","21457.95","19668.515"
"11","17","9","10","181","23","2.8","0.15","195.158","26.865","40918.436","38635.909"
"11","17","10","869","93","24","2.4","0.15","747.142","40.052","157141.601","151914.197"
"11","17","11","890","99","25","2.2","0.15","802.301","42.977","166286.36","160827.246"
"11","17","12","889","101","25","2.1","0.15","783.606","42.957","162297.929","156939.873"
"11","17","13","17","237","25","2","0.15","255.243","30.869","52680.061","50099.517"
"11","17","14","0","142","26","2.1","0.15","145.537","29.282","29786.785","27786.314"
"11","17","15","116","166","25","2","0.15","212.298","29.881","44101.602","41738.42"
"11","17","16","482","58","24","1.8","0.15","139.501","26.979","23676.538","21830.889"
"11","17","17","0","0","24","1.8","0.15","0","0","0","0"
"11","17","18","0","0","24","2.1","0.15","0","24","0","0"
"11","17","19","0","0","23","2.1","0.15","0","23","0","0"
"11","17","20","0","0","23","2","0.15","0","23","0","0"
"11","17","21","0","0","23","1.9","0.15","0","23","0","0"
"11","17","22","0","0","23","1.8","0.15","0","23","0","0"
"11","17","23","0","0","23","1.7","0.15","0","23","0","0"
"11","18","0","0","0","23","1.6","0.15","0","23","0","0"
"11","18","1","0","0","23","1.6","0.15","0","23","0","0"
"11","18","2","0","0","23","1.6","0.15","0","23","0","0"
"11","18","3","0","0","23","1.5","0.15","0","23","0","0"
"11","18","4","0","0","22","1.4","0.15","0","22","0","0"
"11","18","5","0","0","22","1.5","0.15","0","22","0","0"
"11","18","6","0","0","22","1.8","0.15","0","22","0","0"
"11","18","7","470","44","22","2.3","0.15","186.426","26.034","35362.713","33220.958"
"11","18","8","720","70","23","2.7","0.15","436.141","31.743","94107.437","90477.201"
